method,dataset,seed,noise_rate,pretrain_fraction,pretrain_training_mode,budget,step,pool_index,sample_id,selected_order,initial_support,y_train,true_y,is_noisy,is_duplicate,group_id,projection,projection_source,projection_x,projection_y
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,3749,3749,87,0,1,1,0,0,3749,pca,embedding,0.7519502931445438,0.7167464692283331
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,3739,3739,88,0,1,1,0,0,3739,pca,embedding,-0.16115392259835026,0.28337861007124054
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,4069,4069,89,0,0,0,0,0,4069,pca,embedding,0.6013835591797448,-0.16021962732007888
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,3102,3102,90,0,1,1,0,0,3102,pca,embedding,0.7030440723810606,0.05298586381108494
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,541,541,91,0,0,0,0,0,541,pca,embedding,1.1438313863632152,-0.024111102383553833
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,4661,4661,92,0,0,1,1,1,5028,pca,embedding,0.8795195689875177,-0.27952640011711316
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,3126,3126,93,0,0,0,0,0,3126,pca,embedding,0.8765538581249882,0.06957357324670682
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,996,996,94,0,1,1,0,1,5048,pca,embedding,0.967386009223365,0.05887038879930839
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,4620,4620,95,0,1,1,0,0,4620,pca,embedding,0.7907429273253059,-0.4076587307984057
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,4001,4001,96,0,0,0,0,0,4001,pca,embedding,0.3764438177203736,-0.0654832510102111
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,1183,1183,97,0,1,1,0,0,1183,pca,embedding,0.2911163233372287,0.24651852510888106
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,4279,4279,98,0,1,1,0,1,5048,pca,embedding,0.7777044024233839,0.35890951425341033
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,1524,1524,99,0,0,0,0,0,1524,pca,embedding,-0.5427519781347852,-0.21778592278865355
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,507,507,100,0,0,1,1,1,5051,pca,embedding,0.8813267800386856,0.3015431381211658
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,444,444,101,0,1,1,0,0,444,pca,embedding,0.16919097184406306,-0.14532135612975522
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,524,524,102,0,0,1,1,1,5051,pca,embedding,0.8337567898312169,-0.1789349672642029
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,4921,4921,103,0,1,1,0,0,4921,pca,embedding,0.17355113534736366,0.16148504259422092
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,357,357,104,0,0,0,0,0,357,pca,embedding,-0.2219878473932682,0.014425446538777628
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,303,303,105,0,1,1,0,1,5053,pca,embedding,-0.8856892756060372,0.08950199242149665
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,431,431,106,0,0,0,0,1,5004,pca,embedding,0.1926521216396951,0.5216251483143277
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,4812,4812,107,0,0,0,0,0,4812,pca,embedding,0.9352541627656812,-0.19372998211528397
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,844,844,108,0,0,0,0,0,844,pca,embedding,-0.6129775283990643,-0.02176563255830241
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,1190,1190,109,0,1,1,0,0,1190,pca,embedding,-0.06922190115133844,0.3610714693875948
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,1728,1728,110,0,0,0,0,0,1728,pca,embedding,-0.769566416189797,-0.10227127558277693
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,4142,4142,111,0,1,1,0,0,4142,pca,embedding,-0.7255383728800683,0.011615364809818295
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,207,207,112,0,0,0,0,0,207,pca,embedding,0.1262362630451376,0.32470166281044477
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,1989,1989,113,0,1,1,0,0,1989,pca,embedding,-0.6699520981679497,-0.2348004230978358
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,208,208,114,0,0,1,1,1,5041,pca,embedding,-0.522212279856774,0.1681088645425107
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,654,654,115,0,1,1,0,1,5053,pca,embedding,-0.7945216497755418,-0.21860757419684418
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,4540,4540,116,0,1,1,0,1,5036,pca,embedding,0.9581902810309518,0.10104076907088777
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,1132,1132,117,0,1,1,0,0,1132,pca,embedding,0.700082506863356,-0.09529739938322375
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,526,526,118,0,0,0,0,1,5025,pca,embedding,0.23009265363552828,-0.7062420475586639
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,2152,2152,119,0,0,0,0,0,2152,pca,embedding,0.8046754373299249,0.21407622017168265
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,3203,3203,120,0,0,0,0,0,3203,pca,embedding,0.04545870387169508,0.14882510701646778
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,3487,3487,121,0,0,0,0,0,3487,pca,embedding,0.12479218474622845,0.19078758953800898
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,4512,4512,122,0,0,0,0,0,4512,pca,embedding,0.194927861358961,0.06335679784807988
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,217,217,123,0,0,0,0,0,217,pca,embedding,1.1003421046166815,0.13585895326005293
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,399,399,124,0,0,0,0,0,399,pca,embedding,0.4698323240711602,0.4245278797984985
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,1350,1350,125,0,1,1,0,0,1350,pca,embedding,0.6503423547399254,-0.12657752573404465
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,109,109,126,0,1,1,0,1,5034,pca,embedding,0.9427125389471609,-0.14257543496469377
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,533,533,127,0,1,1,0,1,5046,pca,embedding,0.4605014843751474,-0.2835543463335042
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,65,65,128,0,1,1,0,0,65,pca,embedding,0.7135097468693476,-0.026464341664149182
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,2216,2216,129,0,0,0,0,0,2216,pca,embedding,0.0028532026703430996,0.186936227388222
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,542,542,130,0,0,1,1,1,5051,pca,embedding,0.856769611876139,-0.3382571338130144
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,1054,1054,131,0,0,0,0,0,1054,pca,embedding,0.6390920840042761,0.01397450640745683
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,717,717,132,0,0,0,0,0,717,pca,embedding,0.33272419838530576,-0.14894426022291257
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,2843,2843,133,0,0,0,0,0,2843,pca,embedding,0.7647223360626287,-0.5208346014159893
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,226,226,134,0,0,0,0,0,226,pca,embedding,0.5683400715597997,0.17268469826191216
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,3014,3014,135,0,0,0,0,0,3014,pca,embedding,0.34383574090041324,0.43717572954499545
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,2282,2282,136,0,0,0,0,0,2282,pca,embedding,0.81380246748572,-0.4054578261677261
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,1168,1168,137,0,1,1,0,1,5048,pca,embedding,0.9166625098120877,-0.07918497593278476
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,66,66,138,0,1,1,0,1,5039,pca,embedding,-0.7016553465804931,0.14526612149374946
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,4260,4260,139,0,0,0,0,0,4260,pca,embedding,-0.46702639269091567,0.2880170482543535
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,4281,4281,140,0,1,0,1,1,5024,pca,embedding,-0.2603967801957653,0.4186924507151472
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,945,945,141,0,0,0,0,0,945,pca,embedding,-0.6932125267172359,0.15930831094701986
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,415,415,142,0,1,1,0,0,415,pca,embedding,0.16055803547540443,0.4068047584818842
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,613,613,143,0,1,1,0,1,5034,pca,embedding,0.9685801767858241,-0.29933240940657946
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,40,40,144,0,1,1,0,1,5027,pca,embedding,0.3635273201312455,0.48165210147040893
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,3782,3782,145,0,1,1,0,0,3782,pca,embedding,0.4617405950651611,-0.3920968353492933
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,711,711,146,0,1,1,0,0,711,pca,embedding,0.2905278493614664,-0.034996960573949285
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,3909,3909,147,0,1,1,0,0,3909,pca,embedding,1.0309815633837454,0.02126250240472664
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,2460,2460,148,0,1,1,0,0,2460,pca,embedding,0.7248674284604915,0.0161517723433313
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,1870,1870,149,0,1,1,0,0,1870,pca,embedding,0.4647895544275774,-0.059643568560022675
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,2254,2254,150,0,1,1,0,0,2254,pca,embedding,1.0604978624181673,0.4372021412804007
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,4819,4819,151,0,0,0,0,1,5005,pca,embedding,0.24856232933743164,0.5204665284988303
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,4247,4247,152,0,1,1,0,0,4247,pca,embedding,0.5442553493343445,0.5554043063361334
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,4230,4230,153,0,1,0,1,1,5024,pca,embedding,-0.17376211424783214,-0.5093173704881165
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,151,151,154,0,0,1,1,1,5041,pca,embedding,-0.5722967948807339,-0.3107267512249928
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,1447,1447,155,0,1,1,0,0,1447,pca,embedding,-0.8539510742407233,-0.08212910290479408
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,3529,3529,156,0,0,0,0,0,3529,pca,embedding,-0.8386554642564945,-0.08270659188193415
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,3072,3072,157,0,1,1,0,0,3072,pca,embedding,-0.5840752871608023,-0.17868334656754867
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,4336,4336,158,0,0,0,0,0,4336,pca,embedding,-0.7937603589803851,-0.012169611975896926
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,15,15,159,0,1,0,1,1,5024,pca,embedding,-0.20166294231904003,-0.5885766793694437
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,4261,4261,160,0,0,0,0,1,5007,pca,embedding,-0.7507060014521595,-0.2615375018525474
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,757,757,161,0,0,0,0,1,5015,pca,embedding,0.416399166325497,0.6371017652177011
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,3177,3177,162,0,1,1,0,0,3177,pca,embedding,0.1732681215093427,0.4783079971732467
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,4087,4087,163,0,1,1,0,0,4087,pca,embedding,0.5626520607528235,-0.1628824723785812
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,1826,1826,164,0,1,1,0,0,1826,pca,embedding,0.9174616172211767,0.4811225525523545
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,3322,3322,165,0,1,1,0,0,3322,pca,embedding,0.44273997867138,-0.39862421407419024
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,2,2,166,0,0,1,1,1,5051,pca,embedding,0.8542495186233137,0.47187663324065876
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,4604,4604,167,0,0,0,0,0,4604,pca,embedding,0.10200115878529281,0.08137479841802603
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,1949,1949,168,0,1,1,0,0,1949,pca,embedding,-0.13892005956526632,0.07546477440896314
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,4439,4439,169,0,0,0,0,1,5007,pca,embedding,-0.7826184902116597,0.15427120502188443
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,300,300,170,0,1,0,1,1,5024,pca,embedding,-0.19963566124921442,0.2565469662379196
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,3343,3343,171,0,0,0,0,0,3343,pca,embedding,-0.09921761498925333,0.4685968331741598
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,4752,4752,172,0,0,0,0,0,4752,pca,embedding,0.8104132931463592,-0.542602752687172
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,3450,3450,173,0,0,0,0,0,3450,pca,embedding,-0.20438017411467413,-0.26466384987124747
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,1676,1676,174,0,1,1,0,0,1676,pca,embedding,0.031153234893352602,0.44492652707888997
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,3912,3912,175,0,1,1,0,0,3912,pca,embedding,0.9222075497309209,-0.5427421689271017
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,377,377,176,0,1,1,0,0,377,pca,embedding,0.695440191384933,0.5726011511783559
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,4586,4586,177,0,1,1,0,0,4586,pca,embedding,0.7454545106671844,-0.4865639400440892
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,2867,2867,178,0,1,1,0,0,2867,pca,embedding,0.1552564222164419,0.23252694051465572
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,2948,2948,179,0,1,1,0,0,2948,pca,embedding,0.7176064899899827,0.13220191929406103
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,1310,1310,180,0,0,0,0,0,1310,pca,embedding,0.5359318756739094,-0.358600017559066
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,424,424,181,0,0,0,0,0,424,pca,embedding,0.4587393965031623,0.04341863032287302
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,4349,4349,182,0,1,1,0,1,5045,pca,embedding,0.11691008552845321,0.14354765973028466
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,842,842,183,0,0,0,0,0,842,pca,embedding,0.7696893359874832,0.19424706658017088
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,2963,2963,184,0,1,1,0,0,2963,pca,embedding,0.9579078536318526,0.12338940636042578
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,134,134,185,0,0,1,1,1,5028,pca,embedding,0.9810008366714683,0.0947233518568031
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,4401,4401,186,0,1,1,0,0,4401,pca,embedding,0.8251677819729752,0.027400119257330012
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,455,455,187,0,1,1,0,0,455,pca,embedding,0.22255276294455614,-0.02706846693017987
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,869,869,188,0,0,0,0,1,5004,pca,embedding,0.16435471560890835,-0.8469276589091118
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,3489,3489,189,0,1,1,0,0,3489,pca,embedding,0.46288986234090224,-0.7275743529357213
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,1003,1003,190,0,1,1,0,0,1003,pca,embedding,0.9122944126986476,0.04082463960164608
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,462,462,191,0,1,1,0,1,5046,pca,embedding,0.5419568337217258,-0.29993317017775206
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,3543,3543,192,0,1,1,0,0,3543,pca,embedding,0.21029556502244554,-0.1618872088543854
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,98,98,193,0,1,1,0,1,5047,pca,embedding,-0.6187236707301714,0.1761771012868271
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,616,616,194,0,1,1,0,1,5036,pca,embedding,0.8025135703893952,-0.026375548137889674
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,3637,3637,195,0,1,1,0,0,3637,pca,embedding,0.45048981038036495,0.48447131979339486
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,4624,4624,196,0,0,0,0,0,4624,pca,embedding,-0.805479709413739,0.04994464376342935
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,2163,2163,197,0,1,1,0,0,2163,pca,embedding,-0.846104543227258,0.04173628229889437
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,4714,4714,198,0,0,0,0,1,5007,pca,embedding,-0.800738739705873,0.13107694560503438
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,509,509,199,0,1,1,0,1,5044,pca,embedding,-0.7395641463529765,-0.059743081226914234
MaxLoss,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,200,200,3334,3334,200,0,0,0,0,0,3334,pca,embedding,-0.7568356273939345,-0.1092927527228873
GREATS,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,50,50,1153,1153,0,1,0,0,0,1,5012,pca,embedding,0.13690300885698667,-0.6637717988783408
GREATS,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,50,50,2848,2848,0,1,1,1,0,1,5053,pca,embedding,-0.874713058997589,0.034410909755312774
GREATS,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,50,50,4002,4002,0,1,0,0,0,1,5002,pca,embedding,0.16383830746422542,0.5269589667898907
GREATS,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,50,50,4543,4543,0,1,1,0,1,1,5024,pca,embedding,-0.16360178812022896,-0.24210488797478122
GREATS,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,50,50,3529,3529,1,0,0,0,0,0,3529,pca,embedding,-0.8386554642564945,-0.08270659188193415
GREATS,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,50,50,870,870,2,0,1,1,0,1,5031,pca,embedding,-0.06420002809932052,0.10245592112494974
GREATS,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,50,50,607,607,3,0,1,1,0,0,607,pca,embedding,-0.36256662474566653,0.0765351983567602
GREATS,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,50,50,4115,4115,4,0,1,1,0,0,4115,pca,embedding,0.261392484788783,-0.20786776091394382
GREATS,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,50,50,285,285,5,0,0,0,0,0,285,pca,embedding,-0.47209507927459227,-0.07150022059045524
GREATS,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,50,50,158,158,6,0,0,0,0,0,158,pca,embedding,-0.5384397879129864,0.0527709046687719
GREATS,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,50,50,2984,2984,7,0,0,0,0,0,2984,pca,embedding,-0.3268109194951148,-0.05629767271913103
GREATS,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,50,50,17,17,8,0,1,1,0,1,5049,pca,embedding,-0.7773180903421026,-0.21313729645594037
GREATS,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,50,50,3243,3243,9,0,0,0,0,0,3243,pca,embedding,-0.7603117265580082,0.06407948569888769
GREATS,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,50,50,656,656,10,0,1,1,0,1,5048,pca,embedding,0.8474560768686878,0.3436345984667893
GREATS,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,50,50,605,605,11,0,0,0,0,0,605,pca,embedding,0.5537597248599164,-0.34536368530004125
GREATS,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,50,50,759,759,12,0,1,1,0,1,5047,pca,embedding,-0.7103296617424768,0.18807733983758199
GREATS,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,50,50,2177,2177,13,0,1,1,0,0,2177,pca,embedding,-0.21057605348606193,0.01966240384035935
GREATS,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,50,50,50,50,14,0,0,0,0,1,5026,pca,embedding,-0.3360026780478073,-0.04489773819009561
GREATS,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,50,50,2785,2785,15,0,1,1,0,1,5044,pca,embedding,-0.7403032605249913,-0.0017964785333306442
GREATS,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,50,50,2751,2751,16,0,0,0,0,0,2751,pca,embedding,-0.4833644975452098,-0.0029664885618608233
GREATS,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,50,50,844,844,17,0,0,0,0,0,844,pca,embedding,-0.6129775283990643,-0.02176563255830241
GREATS,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,50,50,20,20,18,0,1,1,0,1,5042,pca,embedding,-0.17165995476329823,0.35636309422883433
GREATS,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,50,50,3126,3126,19,0,0,0,0,0,3126,pca,embedding,0.8765538581249882,0.06957357324670682
GREATS,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,50,50,261,261,20,0,0,0,0,1,5025,pca,embedding,0.1688202180650411,0.5673851411806474
GREATS,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,50,50,271,271,21,0,1,1,0,1,5035,pca,embedding,0.3947982954157904,-0.7042626377204328
GREATS,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,50,50,149,149,22,0,0,0,0,1,5007,pca,embedding,-0.7273735894037053,-0.15258412699096036
GREATS,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,50,50,711,711,23,0,1,1,0,0,711,pca,embedding,0.2905278493614664,-0.034996960573949285
GREATS,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,50,50,2352,2352,24,0,1,1,0,0,2352,pca,embedding,-0.6266091085697059,0.010693097144493048
GREATS,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,50,50,134,134,25,0,0,1,1,1,5028,pca,embedding,0.9810008366714683,0.0947233518568031
GREATS,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,50,50,353,353,26,0,1,1,0,1,5044,pca,embedding,-0.7860779105283336,-0.1279964198297301
GREATS,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,50,50,349,349,27,0,1,1,0,1,5036,pca,embedding,0.9581903393876474,0.10104069029918725
GREATS,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,50,50,133,133,28,0,0,1,1,1,5033,pca,embedding,-0.5701098907079297,0.1312568721435535
GREATS,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,50,50,164,164,29,0,1,1,0,1,5031,pca,embedding,0.06988053243143391,-0.08580956659417605
GREATS,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,50,50,4096,4096,30,0,0,0,0,1,5008,pca,embedding,0.39419796682372527,-0.21132015134031376
GREATS,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,50,50,4336,4336,31,0,0,0,0,0,4336,pca,embedding,-0.7937603589803851,-0.012169611975896926
GREATS,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,50,50,292,292,32,0,1,0,1,1,5024,pca,embedding,-0.26039674467402985,0.4186925151319344
GREATS,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,50,50,2045,2045,33,0,0,0,0,0,2045,pca,embedding,-0.45029839901112445,0.23541242909508206
GREATS,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,50,50,1335,1335,34,0,1,1,0,0,1335,pca,embedding,-0.26810602066201533,-0.06494709530054074
GREATS,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,50,50,717,717,35,0,0,0,0,0,717,pca,embedding,0.33272419838530576,-0.14894426022291257
GREATS,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,50,50,945,945,36,0,0,0,0,0,945,pca,embedding,-0.6932125267172359,0.15930831094701986
GREATS,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,50,50,75,75,37,0,1,1,0,1,5047,pca,embedding,-0.6553400204179562,0.15413450473594467
GREATS,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,50,50,157,157,38,0,1,1,0,1,5034,pca,embedding,0.9842532524304991,0.24816746050889987
GREATS,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,50,50,1447,1447,39,0,1,1,0,0,1447,pca,embedding,-0.8539510742407233,-0.08212910290479408
GREATS,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,50,50,226,226,40,0,0,0,0,0,226,pca,embedding,0.5683400715597997,0.17268469826191216
GREATS,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,50,50,3774,3774,41,0,0,0,0,0,3774,pca,embedding,-0.7711901001886795,0.032859146136760366
GREATS,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,50,50,849,849,42,0,1,1,0,0,849,pca,embedding,0.848996983552098,0.03329435644093686
GREATS,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,50,50,3893,3893,43,0,1,1,0,0,3893,pca,embedding,0.5414641944537648,-0.5061262957802853
GREATS,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,50,50,1394,1394,44,0,1,1,0,1,5044,pca,embedding,-0.8313354352270991,0.0381250780469944
GREATS,manifold_group_noise_fashion_mnist,5,0.1,0.0,support,50,50,2453,2453,45,0,0,0,0,0,2453,pca,embedding,0.29954604286410125,-0.04380068375134981
