method,dataset,seed,noise_rate,pretrain_fraction,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine
GREATS,synthetic_redundancy_hard,3,0.0,0.2,2400,600,32,0,32,,0.0050000000000000044,,,,,0.21029744390398264,1,29,0.0,0.09375,0.8452621102333069
MaxLoss,synthetic_redundancy_hard,3,0.0,0.3,2100,900,21,0,21,0.01802432123804465,0.0037000000000000366,,,,,0.2201397279277444,1,18,0.0,0.09523809523809523,0.8251656889915466
PU-C,synthetic_redundancy_hard,3,0.0,0.3,2100,900,28,0,28,0.022426654177252203,0.00539999999999996,,,,,0.2539105461910367,1,25,0.0,0.10714285714285714,0.8011476993560791
PU-F,synthetic_redundancy_hard,3,0.0,0.3,2100,900,26,0,26,0.02118325181072578,0.005499999999999949,,,,,0.25358684826642275,1,23,0.0,0.19230769230769232,0.7250592708587646
PU-G,synthetic_redundancy_hard,3,0.0,0.3,2100,900,32,0,32,0.024885034887120128,0.0049000000000000155,,,,,0.27278418000787497,1,29,0.0,0.15625,0.6479413509368896
GREATS,synthetic_redundancy_hard,3,0.0,0.3,2100,900,27,0,27,,0.0042999999999999705,,,,,0.25998163130134344,1,24,0.0,0.037037037037037035,0.7654982209205627
MaxLoss,synthetic_redundancy_hard,3,0.0,0.4,1800,1200,16,0,16,0.017224108625669032,0.0041999999999999815,,,,,0.25217997562140226,1,13,0.0,0.125,0.8014898300170898
PU-C,synthetic_redundancy_hard,3,0.0,0.4,1800,1200,14,0,14,0.01566722959978506,0.0030000000000000027,,,,,0.25647399853914976,1,11,0.0,0.14285714285714285,0.759539783000946
PU-F,synthetic_redundancy_hard,3,0.0,0.4,1800,1200,20,0,20,0.020266207866370678,0.005299999999999971,,,,,0.2774591837078333,1,17,0.0,0.1,0.8005995750427246
PU-G,synthetic_redundancy_hard,3,0.0,0.4,1800,1200,20,0,20,0.020266207866370678,0.006099999999999994,,,,,0.27678538393229246,1,17,0.0,0.1,0.7854369282722473
GREATS,synthetic_redundancy_hard,3,0.0,0.4,1800,1200,35,0,35,,0.006000000000000005,,,,,0.32376919500529766,1,32,0.0,0.14285714285714285,0.8117990493774414
MaxLoss,synthetic_redundancy_hard,3,0.0,0.5,1500,1500,16,0,16,0.020651578553952277,0.0040999999999999925,,,,,0.2953598592430353,1,13,0.0,0.0625,0.8040159940719604
PU-C,synthetic_redundancy_hard,3,0.0,0.5,1500,1500,23,0,23,0.026971468585543334,0.0040000000000000036,,,,,0.32410245202481747,1,20,0.0,0.043478260869565216,0.7850059270858765
PU-F,synthetic_redundancy_hard,3,0.0,0.5,1500,1500,19,0,19,0.023395154566969723,0.00660000000000005,,,,,0.3167704585939646,1,16,0.0,0.10526315789473684,0.8108893632888794
PU-G,synthetic_redundancy_hard,3,0.0,0.5,1500,1500,16,0,16,0.020651578553952277,0.0029000000000000137,,,,,0.3088877899572253,1,13,0.0,0.125,0.7552185654640198
GREATS,synthetic_redundancy_hard,3,0.0,0.5,1500,1500,24,0,24,,0.006199999999999983,,,,,0.3348046327009797,1,21,0.0,0.16666666666666666,0.8189342617988586
MaxLoss,synthetic_redundancy_hard,3,0.0,0.6,1200,1800,6,0,6,0.013543553999625146,0.0019000000000000128,,,,,0.34512453246861696,1,3,0.0,0.16666666666666666,0.5241327881813049
PU-C,synthetic_redundancy_hard,3,0.0,0.6,1200,1800,15,0,15,0.024623136851005256,0.0026000000000000467,,,,,0.36932123452425003,1,12,0.0,0.13333333333333333,0.771064043045044
PU-F,synthetic_redundancy_hard,3,0.0,0.6,1200,1800,12,0,12,0.02108020952437073,0.0016000000000000458,,,,,0.3634258033707738,1,9,0.0,0.16666666666666666,0.6895446181297302
PU-G,synthetic_redundancy_hard,3,0.0,0.6,1200,1800,14,0,14,0.023453966539818794,0.005299999999999971,,,,,0.3686437429860234,1,11,0.0,0.14285714285714285,0.6872202157974243
GREATS,synthetic_redundancy_hard,3,0.0,0.6,1200,1800,8,0,8,,0.0014999999999999458,,,,,0.3528212532401085,1,5,0.0,0.375,0.6405894160270691
MaxLoss,synthetic_redundancy_hard,3,0.0,0.7,900,2100,8,0,8,0.021493067673873156,0.0016000000000000458,,,,,0.3919324781745672,1,5,0.0,0.25,0.6153202652931213
PU-C,synthetic_redundancy_hard,3,0.0,0.7,900,2100,12,0,12,0.02805392601294443,0.0030999999999999917,,,,,0.4042872143909335,1,9,0.0,0.16666666666666666,0.7002758383750916
PU-F,synthetic_redundancy_hard,3,0.0,0.7,900,2100,8,0,8,0.021493067673873156,0.0031999999999999806,,,,,0.3959256485104561,1,5,0.0,0.25,0.5968298316001892
PU-G,synthetic_redundancy_hard,3,0.0,0.7,900,2100,16,0,16,0.034303702879697084,0.0049000000000000155,,,,,0.41731691360473633,1,13,0.0,0.125,0.7330816984176636
GREATS,synthetic_redundancy_hard,3,0.0,0.7,900,2100,12,0,12,,0.005600000000000049,,,,,0.40798337012529373,1,9,0.0,0.16666666666666666,0.6382826566696167
MaxLoss,synthetic_redundancy_hard,3,0.0,0.8,600,2400,6,0,6,0.026965588273014873,0.005499999999999949,,,,,0.4337314385920763,1,3,0.0,0.0,0.5346346497535706
PU-C,synthetic_redundancy_hard,3,0.0,0.8,600,2400,6,0,6,0.026965588273014873,0.0050000000000000044,,,,,0.43567174207419157,1,3,0.0,0.0,0.48971909284591675
PU-F,synthetic_redundancy_hard,3,0.0,0.8,600,2400,6,0,6,0.026965588273014873,0.0041999999999999815,,,,,0.43560357484966516,1,3,0.0,0.16666666666666666,0.5173271298408508
PU-G,synthetic_redundancy_hard,3,0.0,0.8,600,2400,9,0,9,0.03463902446674183,0.0027000000000000357,,,,,0.44303498324006796,1,6,0.0,0.2222222222222222,0.6535952091217041
GREATS,synthetic_redundancy_hard,3,0.0,0.8,600,2400,6,0,6,,0.0012999999999999678,,,,,0.43630289658904076,1,3,0.0,0.16666666666666666,0.5452585220336914
MaxLoss,synthetic_redundancy_hard,3,0.4,0.0,3000,0,505,0,505,0.19237787678139284,0.020299999999999985,,,,,1.5832689069211483,1,502,0.3089108910891089,0.45544554455445546,0.6676071286201477
PU-C,synthetic_redundancy_hard,3,0.4,0.0,3000,0,471,0,471,0.18035547027830034,0.010000000000000009,,,,,1.9860545992851257,1,468,0.3375796178343949,0.4861995753715499,0.44408655166625977
PU-F,synthetic_redundancy_hard,3,0.4,0.0,3000,0,469,0,469,0.1796470055123791,0.015199999999999991,,,,,3.230408936738968,1,466,0.31769722814498935,0.42857142857142855,0.2745429575443268
PU-G,synthetic_redundancy_hard,3,0.4,0.0,3000,0,490,0,490,0.1870787946972996,0.018900000000000028,,,,,3.451594466343522,1,487,0.32040816326530613,0.4448979591836735,0.3045289218425751
GREATS,synthetic_redundancy_hard,3,0.4,0.0,3000,0,529,0,529,,0.017299999999999982,,,,,2.519566991366446,1,526,0.30245746691871456,0.45368620037807184,0.3442830741405487
MaxLoss,synthetic_redundancy_hard,3,0.4,0.1,2700,300,413,0,413,0.17725942726247013,0.01880000000000004,,,,,1.2250126153230667,1,410,0.3583535108958838,0.5036319612590799,0.7111590504646301
PU-C,synthetic_redundancy_hard,3,0.4,0.1,2700,300,459,0,459,0.19538895058212802,0.02749999999999997,,,,,1.93568504601717,1,456,0.3137254901960784,0.4400871459694989,0.7749430537223816
PU-F,synthetic_redundancy_hard,3,0.4,0.1,2700,300,452,0,452,0.19263619818957523,0.025000000000000022,,,,,3.4396129474043846,1,449,0.3141592920353982,0.41814159292035397,0.3140742778778076
PU-G,synthetic_redundancy_hard,3,0.4,0.1,2700,300,469,0,469,0.19931784213986248,0.01649999999999996,,,,,3.4329377952963114,1,466,0.2899786780383795,0.4349680170575693,0.3302895128726959
GREATS,synthetic_redundancy_hard,3,0.4,0.1,2700,300,496,0,496,,0.015900000000000025,,,,,2.386952298693359,1,493,0.29838709677419356,0.4254032258064516,0.2870163321495056
MaxLoss,synthetic_redundancy_hard,3,0.4,0.2,2400,600,375,0,375,0.1821898182388395,0.012299999999999978,,,,,1.1236772304400802,1,372,0.344,0.47733333333333333,0.48741236329078674
PU-C,synthetic_redundancy_hard,3,0.4,0.2,2400,600,378,0,378,0.18352627224521711,0.014700000000000046,,,,,1.5518391309306026,1,375,0.32275132275132273,0.4708994708994709,0.7716905474662781
PU-F,synthetic_redundancy_hard,3,0.4,0.2,2400,600,392,0,392,0.1897557385964319,0.01880000000000004,,,,,2.5462130159139633,1,389,0.3239795918367347,0.4719387755102041,0.3934304416179657
PU-G,synthetic_redundancy_hard,3,0.4,0.2,2400,600,431,0,431,0.20704905519960448,0.02090000000000003,,,,,2.9727337323129177,1,428,0.29466357308584684,0.4176334106728538,0.4109429717063904
GREATS,synthetic_redundancy_hard,3,0.4,0.2,2400,600,438,0,438,,0.013499999999999956,,,,,2.0553174102678895,1,435,0.2922374429223744,0.4406392694063927,0.2747041881084442
MaxLoss,synthetic_redundancy_hard,3,0.4,0.3,2100,900,360,0,360,0.20016243506688625,0.027100000000000013,,,,,1.0830647610127926,1,357,0.3333333333333333,0.4638888888888889,0.41271236538887024
PU-C,synthetic_redundancy_hard,3,0.4,0.3,2100,900,336,0,336,0.18793264700798318,0.022299999999999986,,,,,1.3541133338585496,1,333,0.3392857142857143,0.47023809523809523,0.5456443428993225
PU-F,synthetic_redundancy_hard,3,0.4,0.3,2100,900,352,0,352,0.19609102979302406,0.03080000000000005,,,,,2.011256986297667,1,349,0.3210227272727273,0.4460227272727273,0.5101466178894043
PU-G,synthetic_redundancy_hard,3,0.4,0.3,2100,900,389,0,389,0.21488013793714345,0.014499999999999957,,,,,2.1572554958984256,1,386,0.3110539845758355,0.4601542416452442,0.40241509675979614
GREATS,synthetic_redundancy_hard,3,0.4,0.3,2100,900,379,0,379,,0.0131,,,,,1.7134277233853936,1,376,0.316622691292876,0.44327176781002636,0.7069380283355713
MaxLoss,synthetic_redundancy_hard,3,0.4,0.4,1800,1200,303,0,303,0.19904772489098832,0.02290000000000003,,,,,0.9233994046226144,1,300,0.3333333333333333,0.47194719471947194,0.4781518280506134
PU-C,synthetic_redundancy_hard,3,0.4,0.4,1800,1200,268,0,268,0.1780894099501893,0.025000000000000022,,,,,1.0713499449193478,1,265,0.3656716417910448,0.5074626865671642,0.5837387442588806
PU-F,synthetic_redundancy_hard,3,0.4,0.4,1800,1200,291,0,291,0.19187918654643,0.021499999999999964,,,,,1.6836998211219907,1,288,0.32646048109965636,0.44329896907216493,0.4445449411869049
PU-G,synthetic_redundancy_hard,3,0.4,0.4,1800,1200,341,0,341,0.2216403943602927,0.01870000000000005,,,,,2.028971226885915,1,338,0.2961876832844575,0.4222873900293255,0.4781097173690796
GREATS,synthetic_redundancy_hard,3,0.4,0.4,1800,1200,321,0,321,,0.026800000000000046,,,,,1.4534952649846673,1,318,0.3146417445482866,0.45794392523364486,0.7447435855865479
MaxLoss,synthetic_redundancy_hard,3,0.4,0.5,1500,1500,236,0,236,0.1899614330031909,0.01770000000000005,,,,,0.7580321663990617,1,233,0.3516949152542373,0.5211864406779662,0.3857511281967163
PU-C,synthetic_redundancy_hard,3,0.4,0.5,1500,1500,239,0,239,0.19213019928429276,0.025800000000000045,,,,,0.9938555927947164,1,236,0.3514644351464435,0.5146443514644351,0.43701696395874023
PU-F,synthetic_redundancy_hard,3,0.4,0.5,1500,1500,243,0,243,0.19501916045555845,0.028000000000000025,,,,,1.32783795427531,1,240,0.2757201646090535,0.4444444444444444,0.5615831613540649
PU-G,synthetic_redundancy_hard,3,0.4,0.5,1500,1500,279,0,279,0.22088845766847953,0.03180000000000005,,,,,1.5585103733465075,1,276,0.3046594982078853,0.45878136200716846,0.6392697095870972
GREATS,synthetic_redundancy_hard,3,0.4,0.5,1500,1500,283,0,283,,0.022299999999999986,,,,,1.3065589210018516,1,280,0.2862190812720848,0.4558303886925795,0.47778353095054626
MaxLoss,synthetic_redundancy_hard,3,0.4,0.6,1200,1800,200,0,200,0.20387580228270963,0.0252,,,,,0.7246742472052574,1,197,0.33,0.475,0.6085960268974304
PU-C,synthetic_redundancy_hard,3,0.4,0.6,1200,1800,197,0,197,0.20115190133219585,0.017000000000000015,,,,,0.8990771789103746,1,194,0.3401015228426396,0.4720812182741117,0.5355588793754578
PU-F,synthetic_redundancy_hard,3,0.4,0.6,1200,1800,201,0,201,0.20478312554769218,0.028000000000000025,,,,,1.1515198508277535,1,198,0.31840796019900497,0.4577114427860697,0.5667204260826111
PU-G,synthetic_redundancy_hard,3,0.4,0.6,1200,1800,215,0,215,0.217452970915474,0.027699999999999947,,,,,1.1567826559767127,1,212,0.2930232558139535,0.44651162790697674,0.7389366626739502
GREATS,synthetic_redundancy_hard,3,0.4,0.6,1200,1800,198,0,198,,0.02739999999999998,,,,,0.9972936026751995,1,195,0.3383838383838384,0.4595959595959596,0.6267468929290771
MaxLoss,synthetic_redundancy_hard,3,0.4,0.7,900,2100,133,0,133,0.1885775679256767,0.02939999999999998,,,,,0.5830562086775899,1,130,0.3082706766917293,0.44360902255639095,0.7879813313484192
PU-C,synthetic_redundancy_hard,3,0.4,0.7,900,2100,143,0,143,0.2008883812231943,0.024900000000000033,,,,,0.7331351116299629,1,140,0.2937062937062937,0.46853146853146854,0.8144821524620056
PU-F,synthetic_redundancy_hard,3,0.4,0.7,900,2100,173,0,173,0.23742782464250922,0.02410000000000001,,,,,0.9868384841829538,1,170,0.23699421965317918,0.4161849710982659,0.665713906288147
PU-G,synthetic_redundancy_hard,3,0.4,0.7,900,2100,178,0,178,0.243466354906559,0.016000000000000014,,,,,0.9839720074087381,1,175,0.21348314606741572,0.43258426966292135,0.7363621592521667
GREATS,synthetic_redundancy_hard,3,0.4,0.7,900,2100,165,0,165,,0.026800000000000046,,,,,0.8826380791142583,1,162,0.2545454545454545,0.4,0.5899888873100281
MaxLoss,synthetic_redundancy_hard,3,0.4,0.8,600,2400,120,0,120,0.25585477345157415,0.03390000000000004,,,,,0.6007789643481374,1,117,0.2916666666666667,0.475,0.769157350063324
PU-C,synthetic_redundancy_hard,3,0.4,0.8,600,2400,103,0,103,0.2244679315481335,0.02639999999999998,,,,,0.6644647046923637,1,100,0.33980582524271846,0.5048543689320388,0.743725597858429
PU-F,synthetic_redundancy_hard,3,0.4,0.8,600,2400,111,0,111,0.23929446149850264,0.027200000000000002,,,,,0.7583267809823155,1,108,0.3153153153153153,0.46846846846846846,0.830817461013794
PU-G,synthetic_redundancy_hard,3,0.4,0.8,600,2400,147,0,147,0.3048685831017792,0.03200000000000003,,,,,0.8876727735623717,1,144,0.23809523809523808,0.4557823129251701,0.6558296084403992
GREATS,synthetic_redundancy_hard,3,0.4,0.8,600,2400,115,0,115,,0.039000000000000035,,,,,0.74842519313097,1,112,0.2782608695652174,0.4608695652173913,0.8177998065948486
MaxLoss,synthetic_redundancy_hard,4,0.0,0.0,3000,0,132,0,132,0.057082461076788604,0.012700000000000045,,,,,0.26240492705255747,1,129,0.0,0.23484848484848486,0.8244898915290833
PU-C,synthetic_redundancy_hard,4,0.0,0.0,3000,0,107,0,107,0.04751565994229168,0.014700000000000046,,,,,0.31144794821739197,1,104,0.0,0.2523364485981308,0.7972561120986938
PU-F,synthetic_redundancy_hard,4,0.0,0.0,3000,0,124,0,124,0.054035715002100915,0.013599999999999945,,,,,0.5764931282028556,1,121,0.0,0.12903225806451613,0.7695720791816711
PU-G,synthetic_redundancy_hard,4,0.0,0.0,3000,0,127,0,127,0.055179738090373576,0.009800000000000031,,,,,0.5834975000470877,1,124,0.0,0.18110236220472442,0.7426935434341431
GREATS,synthetic_redundancy_hard,4,0.0,0.0,3000,0,163,0,163,,0.006299999999999972,,,,,0.582854718901217,1,160,0.0,0.2331288343558282,0.6093224287033081
MaxLoss,synthetic_redundancy_hard,4,0.0,0.1,2700,300,37,0,37,0.02173458266770467,0.0044999999999999485,,,,,0.14098828192800283,1,34,0.0,0.32432432432432434,0.913520872592926
PU-C,synthetic_redundancy_hard,4,0.0,0.1,2700,300,64,0,64,0.03402997547527775,0.005900000000000016,,,,,0.24403407145291567,1,61,0.0,0.234375,0.9137824177742004
PU-F,synthetic_redundancy_hard,4,0.0,0.1,2700,300,68,0,68,0.03580676292767748,0.0121,,,,,0.29595186188817024,1,65,0.0,0.35294117647058826,0.920683741569519
PU-G,synthetic_redundancy_hard,4,0.0,0.1,2700,300,76,0,76,0.03933517396217212,0.010299999999999976,,,,,0.33168044686317444,1,73,0.0,0.2631578947368421,0.9013009071350098
GREATS,synthetic_redundancy_hard,4,0.0,0.1,2700,300,79,0,79,,0.005199999999999982,,,,,0.3266455437988043,1,76,0.0,0.27848101265822783,0.8946024775505066
MaxLoss,synthetic_redundancy_hard,4,0.0,0.2,2400,600,43,0,43,0.027574597275815904,0.007600000000000051,,,,,0.19605638645589352,1,40,0.0,0.2558139534883721,0.9298650622367859
PU-C,synthetic_redundancy_hard,4,0.0,0.2,2400,600,70,0,70,0.04125110822496936,0.014000000000000012,,,,,0.30531507916748524,1,67,0.0,0.2857142857142857,0.9247429966926575
PU-F,synthetic_redundancy_hard,4,0.0,0.2,2400,600,54,0,54,0.03321863728342578,0.008900000000000019,,,,,0.2918383330106735,1,51,0.0,0.2962962962962963,0.9148690700531006
PU-G,synthetic_redundancy_hard,4,0.0,0.2,2400,600,58,0,58,0.035243975929915905,0.011700000000000044,,,,,0.30210959166288376,1,55,0.0,0.20689655172413793,0.8924720883369446
GREATS,synthetic_redundancy_hard,4,0.0,0.2,2400,600,79,0,79,,0.005499999999999949,,,,,0.3659177189692855,1,76,0.0,0.26582278481012656,0.886976420879364
MaxLoss,synthetic_redundancy_hard,4,0.0,0.3,2100,900,47,0,47,0.033851422427687794,0.008700000000000041,,,,,0.2691168999299407,1,44,0.0,0.2978723404255319,0.889199435710907
PU-C,synthetic_redundancy_hard,4,0.0,0.3,2100,900,45,0,45,0.03267442877404392,0.008399999999999963,,,,,0.3005197187885642,1,42,0.0,0.26666666666666666,0.778489351272583
PU-F,synthetic_redundancy_hard,4,0.0,0.3,2100,900,54,0,54,0.037935572501737624,0.011600000000000055,,,,,0.34618091955780983,1,51,0.0,0.24074074074074073,0.7014471292495728
PU-G,synthetic_redundancy_hard,4,0.0,0.3,2100,900,52,0,52,0.036773915810044855,0.007000000000000006,,,,,0.3399435691535473,1,49,0.0,0.2692307692307692,0.8495541214942932
GREATS,synthetic_redundancy_hard,4,0.0,0.3,2100,900,49,0,49,,0.0041999999999999815,,,,,0.33278085198253393,1,46,0.0,0.24489795918367346,0.878682017326355
MaxLoss,synthetic_redundancy_hard,4,0.0,0.4,1800,1200,32,0,32,0.029009448655415326,0.006900000000000017,,,,,0.27982603665441275,1,29,0.0,0.3125,0.872760534286499
PU-C,synthetic_redundancy_hard,4,0.0,0.4,1800,1200,28,0,28,0.026144773059058934,0.006099999999999994,,,,,0.2920061219483614,1,25,0.0,0.32142857142857145,0.8786125183105469
PU-F,synthetic_redundancy_hard,4,0.0,0.4,1800,1200,36,0,36,0.031836072099395096,0.00880000000000003,,,,,0.3218291327357292,1,33,0.0,0.3055555555555556,0.8848322033882141
PU-G,synthetic_redundancy_hard,4,0.0,0.4,1800,1200,28,0,28,0.026144773059058934,0.00770000000000004,,,,,0.30101742781698704,1,25,0.0,0.21428571428571427,0.8285652995109558
GREATS,synthetic_redundancy_hard,4,0.0,0.4,1800,1200,34,0,34,,0.009099999999999997,,,,,0.3221798297017813,1,31,0.0,0.2647058823529412,0.8292324542999268
MaxLoss,synthetic_redundancy_hard,4,0.0,0.5,1500,1500,33,0,33,0.03562300780322403,0.010099999999999998,,,,,0.3247581198811531,1,30,0.0,0.24242424242424243,0.7963336110115051
PU-C,synthetic_redundancy_hard,4,0.0,0.5,1500,1500,22,0,22,0.02608497691107914,0.006700000000000039,,,,,0.3214925676584244,1,19,0.0,0.18181818181818182,0.7917420864105225
PU-F,synthetic_redundancy_hard,4,0.0,0.5,1500,1500,33,0,33,0.03562300780322403,0.008900000000000019,,,,,0.3571531306952238,1,30,0.0,0.24242424242424243,0.7995989918708801
PU-G,synthetic_redundancy_hard,4,0.0,0.5,1500,1500,27,0,27,0.030474522267468274,0.00539999999999996,,,,,0.3419767254963517,1,24,0.0,0.18518518518518517,0.7836183905601501
GREATS,synthetic_redundancy_hard,4,0.0,0.5,1500,1500,36,0,36,,0.007099999999999995,,,,,0.3716303566470742,1,33,0.0,0.2222222222222222,0.8408030867576599
MaxLoss,synthetic_redundancy_hard,4,0.0,0.6,1200,1800,27,0,27,0.03803384769707918,0.0030999999999999917,,,,,0.38101092260330915,1,24,0.0,0.3333333333333333,0.177051842212677
PU-C,synthetic_redundancy_hard,4,0.0,0.6,1200,1800,30,0,30,0.04126129567157477,0.007000000000000006,,,,,0.40757053904235363,1,27,0.0,0.3,0.5696767568588257
PU-F,synthetic_redundancy_hard,4,0.0,0.6,1200,1800,28,0,28,0.039113934442866594,0.007499999999999951,,,,,0.4089487539604306,1,25,0.0,0.2857142857142857,0.6310403943061829
PU-G,synthetic_redundancy_hard,4,0.0,0.6,1200,1800,36,0,36,0.047613944101613015,0.007600000000000051,,,,,0.4339547110721469,1,33,0.0,0.25,0.7739535570144653
GREATS,synthetic_redundancy_hard,4,0.0,0.6,1200,1800,35,0,35,,0.008600000000000052,,,,,0.43338778894394636,1,32,0.0,0.2571428571428571,0.7217060327529907
MaxLoss,synthetic_redundancy_hard,4,0.0,0.7,900,2100,12,0,12,0.02805392601294443,0.008199999999999985,,,,,0.3983683092519641,1,9,0.0,0.08333333333333333,0.7282317280769348
PU-C,synthetic_redundancy_hard,4,0.0,0.7,900,2100,15,0,15,0.03276355308480561,0.008900000000000019,,,,,0.41129856929183006,1,12,0.0,0.06666666666666667,0.7652015089988708
PU-F,synthetic_redundancy_hard,4,0.0,0.7,900,2100,6,0,6,0.0180310292635113,0.00539999999999996,,,,,0.391931158490479,1,3,0.0,0.0,0.5529858469963074
PU-G,synthetic_redundancy_hard,4,0.0,0.7,900,2100,14,0,14,0.03120950743323192,0.0036000000000000476,,,,,0.41114696115255356,1,11,0.0,0.0,0.68851238489151
GREATS,synthetic_redundancy_hard,4,0.0,0.7,900,2100,15,0,15,,0.006700000000000039,,,,,0.41629433259367943,1,12,0.0,0.06666666666666667,0.6835955381393433
MaxLoss,synthetic_redundancy_hard,4,0.0,0.8,600,2400,8,0,8,0.03213391738245264,0.005499999999999949,,,,,0.43682232685387135,1,5,0.0,0.125,0.4794907569885254
PU-C,synthetic_redundancy_hard,4,0.0,0.8,600,2400,6,0,6,0.026965588273014873,0.0023999999999999577,,,,,0.4352305894717574,1,3,0.0,0.16666666666666666,0.4568895995616913
PU-F,synthetic_redundancy_hard,4,0.0,0.8,600,2400,6,0,6,0.026965588273014873,0.0031999999999999806,,,,,0.4363867146894336,1,3,0.0,0.3333333333333333,0.5181019902229309
PU-G,synthetic_redundancy_hard,4,0.0,0.8,600,2400,14,0,14,0.04662716604070738,0.009199999999999986,,,,,0.45645389147102833,1,11,0.0,0.14285714285714285,0.6520195007324219
GREATS,synthetic_redundancy_hard,4,0.0,0.8,600,2400,11,0,11,,0.007299999999999973,,,,,0.4508138634264469,1,8,0.0,0.18181818181818182,0.6745647192001343
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,3000,0,553,0,553,0.2092858671094291,0.024399999999999977,,,,,1.8231160882860422,1,550,0.2875226039783002,0.379746835443038,0.5869470238685608
PU-C,synthetic_redundancy_hard,4,0.4,0.0,3000,0,521,0,521,0.19802199315745384,0.01859999999999995,,,,,2.2835116740316153,1,518,0.30710172744721687,0.4049904030710173,0.6676420569419861
PU-F,synthetic_redundancy_hard,4,0.4,0.0,3000,0,500,0,500,0.19061235984554514,0.03249999999999997,,,,,4.112773008644581,1,497,0.31,0.404,0.500540554523468
PU-G,synthetic_redundancy_hard,4,0.4,0.0,3000,0,544,0,544,0.2061210952233523,0.03410000000000002,,,,,4.207650629803538,1,541,0.25735294117647056,0.33639705882352944,0.4412126839160919
GREATS,synthetic_redundancy_hard,4,0.4,0.0,3000,0,585,0,585,,0.03059999999999996,,,,,2.9201849615201354,1,582,0.27350427350427353,0.39658119658119656,0.4500400722026825
MaxLoss,synthetic_redundancy_hard,4,0.4,0.1,2700,300,491,0,491,0.20794691058108583,0.03269999999999995,,,,,1.585048833861947,1,488,0.29124236252545826,0.40325865580448067,0.6565518975257874
PU-C,synthetic_redundancy_hard,4,0.4,0.1,2700,300,446,0,446,0.1902750066947192,0.023900000000000032,,,,,1.8959965612739325,1,443,0.2825112107623318,0.36995515695067266,0.4137023985385895
PU-F,synthetic_redundancy_hard,4,0.4,0.1,2700,300,491,0,491,0.20794691058108583,0.022800000000000042,,,,,3.8644112274050713,1,488,0.29124236252545826,0.3910386965376782,0.7387489080429077
PU-G,synthetic_redundancy_hard,4,0.4,0.1,2700,300,522,0,522,0.2200738299288787,0.027900000000000036,,,,,3.7763841785490513,1,519,0.2547892720306513,0.367816091954023,0.4826895594596863
GREATS,synthetic_redundancy_hard,4,0.4,0.1,2700,300,536,0,536,,0.018000000000000016,,,,,2.668478535488248,1,533,0.2574626865671642,0.36380597014925375,0.6123089790344238
MaxLoss,synthetic_redundancy_hard,4,0.4,0.2,2400,600,421,0,421,0.20262297906447202,0.026699999999999946,,,,,1.3041485780850053,1,418,0.3016627078384798,0.37767220902612825,0.6072804927825928
PU-C,synthetic_redundancy_hard,4,0.4,0.2,2400,600,409,0,409,0.19730442290892825,0.02290000000000003,,,,,1.7200009832158685,1,406,0.30317848410757947,0.4083129584352078,0.6089971661567688
PU-F,synthetic_redundancy_hard,4,0.4,0.2,2400,600,410,0,410,0.19774794444674626,0.0363,,,,,3.0687613589689136,1,407,0.2951219512195122,0.375609756097561,0.489209920167923
PU-G,synthetic_redundancy_hard,4,0.4,0.2,2400,600,483,0,483,0.22998133971123025,0.035499999999999976,,,,,3.538245248608291,1,480,0.2629399585921325,0.37888198757763975,0.2849016487598419
GREATS,synthetic_redundancy_hard,4,0.4,0.2,2400,600,489,0,489,,0.0262,,,,,2.3743744334205985,1,486,0.25971370143149286,0.36400817995910023,0.47378823161125183
MaxLoss,synthetic_redundancy_hard,4,0.4,0.3,2100,900,339,0,339,0.18946396256797016,0.019499999999999962,,,,,1.0136225493624806,1,336,0.2890855457227139,0.3834808259587021,0.7373093366622925
PU-C,synthetic_redundancy_hard,4,0.4,0.3,2100,900,345,0,345,0.19252433464862406,0.01739999999999997,,,,,1.3920451337471604,1,342,0.2811594202898551,0.34492753623188405,0.3863091766834259
PU-F,synthetic_redundancy_hard,4,0.4,0.3,2100,900,350,0,350,0.19507237995276228,0.02729999999999999,,,,,2.1641434086486697,1,347,0.28,0.35428571428571426,0.7852842807769775
PU-G,synthetic_redundancy_hard,4,0.4,0.3,2100,900,400,0,400,0.22044663515407592,0.023499999999999965,,,,,2.526923628523946,1,397,0.2375,0.335,0.7823219895362854
GREATS,synthetic_redundancy_hard,4,0.4,0.3,2100,900,390,0,390,,0.028299999999999992,,,,,1.7751165311783552,1,387,0.2512820512820513,0.35384615384615387,0.4072962999343872
MaxLoss,synthetic_redundancy_hard,4,0.4,0.4,1800,1200,312,0,312,0.20441303704865277,0.023299999999999987,,,,,0.9517542645335197,1,309,0.30128205128205127,0.4198717948717949,0.3898340165615082
PU-C,synthetic_redundancy_hard,4,0.4,0.4,1800,1200,326,0,326,0.212740981252864,0.032399999999999984,,,,,1.3339448682963848,1,323,0.29754601226993865,0.3619631901840491,0.712371826171875
