method,dataset,seed,noise_rate,pretrain_fraction,pretrain_training_mode,budget,step,pool_index,sample_id,selected_order,initial_support,y_train,true_y,is_noisy,is_duplicate,group_id,projection,projection_source,projection_x,projection_y
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,1857,2676,174,0,1,0,1,0,1,pca,raw,13.354434637875848,0.8790868467777182
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,594,855,175,0,1,1,0,1,0,pca,raw,16.88259134824031,3.1252677043995813
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,2199,3162,176,0,0,1,1,1,0,pca,raw,-5.726086070503412,-6.245863348420251
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,1210,1751,177,0,0,0,0,1,0,pca,raw,18.003365397615102,10.914563739817583
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,2905,4152,178,0,0,0,0,1,0,pca,raw,4.1748086892144,11.328397838621791
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,555,803,179,0,0,1,1,1,0,pca,raw,10.07501980418464,-10.657548285566875
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,94,133,180,0,0,0,0,1,0,pca,raw,12.445300330290005,4.071980714581761
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,178,256,181,0,1,0,1,1,0,pca,raw,-9.897100750339295,-1.8548093846300395
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,2987,4277,182,0,0,1,1,1,0,pca,raw,9.912496139199536,-6.988906803290849
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,61,87,183,0,1,0,1,1,0,pca,raw,13.678612985581214,4.602259047652186
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,762,1124,184,0,0,1,1,1,0,pca,raw,-8.056874824876251,-11.027906259509889
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,2071,2986,185,0,1,0,1,0,1,pca,raw,10.348091049420624,-12.5316405529556
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,1303,1894,186,0,0,1,1,1,0,pca,raw,2.7185723387892633,2.194800583556811
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,3113,4450,187,0,0,1,1,1,0,pca,raw,3.8096839991954674,10.60136719116687
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,889,1287,188,0,1,0,1,1,0,pca,raw,-7.1949138701778415,3.192682122829815
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,2683,3847,189,0,1,1,0,1,0,pca,raw,11.301877655891078,4.89002523440014
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,2376,3410,190,0,1,1,0,0,1,pca,raw,1.991931349104299,1.635332921090251
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,2711,3887,191,0,0,1,1,0,1,pca,raw,8.780660790429202,6.761076294975594
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,1566,2260,192,0,1,1,0,1,0,pca,raw,9.367648021386954,-8.826639961861487
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,530,768,193,0,0,1,1,1,0,pca,raw,15.758272031643996,-9.510869913972595
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,2178,3126,194,0,0,1,1,1,0,pca,raw,-9.240030443765425,-0.9999528049050879
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,1480,2140,195,0,0,0,0,0,1,pca,raw,9.274380633414093,-9.328826245570538
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,1876,2700,196,0,1,1,0,1,0,pca,raw,22.695832427252284,-7.243555230206681
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,2661,3818,197,0,0,1,1,1,0,pca,raw,18.404301379935763,-12.189261236478387
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,2027,2911,198,0,1,1,0,1,0,pca,raw,18.73654297397699,-12.439970899656329
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,3472,4962,199,0,0,1,1,0,1,pca,raw,17.321532637226856,-6.667632495376704
MaxLoss,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,200,200,114,165,200,0,1,0,1,1,0,pca,raw,-0.2490024030427792,10.664816549824666
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,50,50,1220,1766,0,1,0,0,0,0,1,pca,raw,7.267788420192959,-12.060465714553704
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,50,50,2798,4002,0,1,1,0,1,1,0,pca,raw,-18.48944984919164,0.23860105107331275
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,50,50,2854,4074,0,1,0,1,1,1,0,pca,raw,-25.155200214288172,-4.755439077261709
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,50,50,3183,4543,0,1,1,0,1,0,1,pca,raw,-3.192296113190904,-8.321849870286712
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,50,50,1480,2140,1,0,0,0,0,0,1,pca,raw,9.274380633414093,-9.328826245570538
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,50,50,470,676,2,0,0,1,1,1,0,pca,raw,-7.243505205999257,-0.9517390430909086
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,50,50,1611,2327,3,0,0,0,0,1,0,pca,raw,-5.05131748430948,-0.024322636358294125
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,50,50,2209,3175,4,0,1,1,0,1,0,pca,raw,-8.629204290404132,-7.973544591902225
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,50,50,2578,3697,5,0,0,0,0,0,1,pca,raw,0.22772486129250843,-11.371271789443114
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,50,50,1927,2771,6,0,1,1,0,1,0,pca,raw,-3.783433405898507,-3.150962621715929
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,50,50,1118,1610,7,0,0,0,0,1,0,pca,raw,-9.757371000589037,-1.804490582611
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,50,50,855,1241,8,0,1,1,0,1,0,pca,raw,-16.73695405604359,-2.721313497631482
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,50,50,1274,1854,9,0,1,1,0,0,1,pca,raw,9.191315573167914,6.674777563318377
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,50,50,938,1358,10,0,0,1,1,1,0,pca,raw,-6.690286387264805,-0.3176327424103599
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,50,50,2809,4018,11,0,0,0,0,0,1,pca,raw,-6.145388272500655,-9.867657783959942
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,50,50,931,1348,12,0,0,0,0,0,1,pca,raw,-3.461187105595714,-10.752116631855278
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,50,50,1368,1980,13,0,0,0,0,0,1,pca,raw,10.913651045458604,-8.638288378831541
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,50,50,913,1323,14,0,1,1,0,1,0,pca,raw,-6.852855446459968,-0.6983339702044321
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,50,50,2878,4105,15,0,1,0,1,1,0,pca,raw,-18.600844784469054,1.9728534953107557
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,50,50,3174,4531,16,0,1,1,0,1,0,pca,raw,5.586640682363175,-1.9819748316318737
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,50,50,3105,4439,17,0,0,0,0,1,0,pca,raw,-10.414241327139546,3.798500467987222
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,50,50,2955,4229,18,0,0,1,1,1,0,pca,raw,-3.9666009045138524,-3.431702249032275
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,50,50,2872,4096,19,0,1,0,1,1,0,pca,raw,-11.359491099345654,2.5731496127651776
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,50,50,2806,4013,20,0,0,0,0,0,1,pca,raw,-10.44579148061256,-4.617696885810554
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,50,50,645,948,21,0,0,0,0,0,1,pca,raw,-14.787741606181207,1.12240648243631
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,50,50,1783,2578,22,0,0,0,0,1,0,pca,raw,12.622161973992057,2.8834706019669056
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,50,50,485,703,23,0,0,1,1,1,0,pca,raw,-16.627718976658734,-2.688981640225638
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,50,50,2829,4043,24,0,1,0,1,1,0,pca,raw,-14.290128014703125,1.091105720073243
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,50,50,1319,1913,25,0,0,0,0,1,0,pca,raw,-16.036485155571793,-1.0385226246998531
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,50,50,1592,2299,26,0,1,1,0,1,0,pca,raw,-0.36980716961382853,-11.57359590273509
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,50,50,355,515,27,0,0,1,1,1,0,pca,raw,-4.130465720671042,-6.49441831713065
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,50,50,220,324,28,0,0,0,0,1,0,pca,raw,-16.46395060885247,2.2930959262449133
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,50,50,123,177,29,0,0,0,0,0,1,pca,raw,-10.738934264048911,-4.50173046639327
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,50,50,96,137,30,0,1,1,0,1,0,pca,raw,-5.790666136812367,0.25270429386624005
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,50,50,9,14,31,0,1,0,1,1,0,pca,raw,-16.478038103371535,2.25242865700615
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,50,50,1348,1956,32,0,0,0,0,1,0,pca,raw,-4.312408792501657,2.7530144527860845
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,50,50,1123,1616,33,0,0,0,0,1,0,pca,raw,-18.680958716171045,3.801384846414761
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,50,50,2233,3203,34,0,0,0,0,0,1,pca,raw,-16.940810582962573,-4.197190592072951
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,50,50,1615,2332,35,0,0,0,0,0,1,pca,raw,-15.837890932347106,0.07557548636551514
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,50,50,1840,2656,36,0,1,1,0,0,1,pca,raw,0.9870943505817753,-1.6847176469626814
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,50,50,540,782,37,0,0,0,0,0,1,pca,raw,6.40471621488407,-14.943916229088396
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,50,50,2659,3816,38,0,1,0,1,1,0,pca,raw,-8.56134615326882,3.547986030096982
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,50,50,340,493,39,0,0,0,0,0,1,pca,raw,-11.195889415706928,-5.428733079509953
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,50,50,60,84,40,0,1,0,1,1,0,pca,raw,-9.7072791064589,-1.8635346145079676
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,50,50,3231,4602,41,0,0,0,0,1,0,pca,raw,-7.458001093963073,4.0834262630403995
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,50,50,2729,3913,42,0,0,1,1,1,0,pca,raw,-16.881850910928364,-3.649487472227344
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,50,50,1812,2619,43,0,0,1,1,1,0,pca,raw,-7.0759674361150875,-1.4120274409535094
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,50,50,3411,4864,44,0,1,1,0,1,0,pca,raw,-0.5176226685766969,-5.278548696327493
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,50,50,1668,2415,45,0,0,1,1,1,0,pca,raw,-7.958965286525096,-4.269746458895157
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,50,50,1405,2031,46,0,0,1,1,1,0,pca,raw,-19.37754051673737,-1.9599317240902505
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,50,50,1832,2645,47,0,0,0,0,1,0,pca,raw,-14.363920068329548,0.6972363565111634
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,50,50,2219,3185,48,0,1,0,1,0,1,pca,raw,-5.94160096210007,-7.6474756526333785
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,50,50,1507,2176,49,0,1,1,0,1,0,pca,raw,-16.911557557023,-3.9389132391260753
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,50,50,3352,4761,50,0,1,0,1,0,1,pca,raw,-15.020740750999053,-4.721933832021603
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,1220,1766,0,1,0,0,0,0,1,pca,raw,7.267788420192959,-12.060465714553704
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,2798,4002,0,1,1,0,1,1,0,pca,raw,-18.48944984919164,0.23860105107331275
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,2854,4074,0,1,0,1,1,1,0,pca,raw,-25.155200214288172,-4.755439077261709
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,3183,4543,0,1,1,0,1,0,1,pca,raw,-3.192296113190904,-8.321849870286712
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,1480,2140,1,0,0,0,0,0,1,pca,raw,9.274380633414093,-9.328826245570538
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,470,676,2,0,0,1,1,1,0,pca,raw,-7.243505205999257,-0.9517390430909086
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,1611,2327,3,0,0,0,0,1,0,pca,raw,-5.05131748430948,-0.024322636358294125
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,2209,3175,4,0,1,1,0,1,0,pca,raw,-8.629204290404132,-7.973544591902225
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,2578,3697,5,0,0,0,0,0,1,pca,raw,0.22772486129250843,-11.371271789443114
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,1927,2771,6,0,1,1,0,1,0,pca,raw,-3.783433405898507,-3.150962621715929
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,1118,1610,7,0,0,0,0,1,0,pca,raw,-9.757371000589037,-1.804490582611
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,855,1241,8,0,1,1,0,1,0,pca,raw,-16.73695405604359,-2.721313497631482
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,1274,1854,9,0,1,1,0,0,1,pca,raw,9.191315573167914,6.674777563318377
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,938,1358,10,0,0,1,1,1,0,pca,raw,-6.690286387264805,-0.3176327424103599
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,2809,4018,11,0,0,0,0,0,1,pca,raw,-6.145388272500655,-9.867657783959942
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,931,1348,12,0,0,0,0,0,1,pca,raw,-3.461187105595714,-10.752116631855278
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,1368,1980,13,0,0,0,0,0,1,pca,raw,10.913651045458604,-8.638288378831541
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,913,1323,14,0,1,1,0,1,0,pca,raw,-6.852855446459968,-0.6983339702044321
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,2878,4105,15,0,1,0,1,1,0,pca,raw,-18.600844784469054,1.9728534953107557
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,3174,4531,16,0,1,1,0,1,0,pca,raw,5.586640682363175,-1.9819748316318737
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,3105,4439,17,0,0,0,0,1,0,pca,raw,-10.414241327139546,3.798500467987222
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,2955,4229,18,0,0,1,1,1,0,pca,raw,-3.9666009045138524,-3.431702249032275
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,2872,4096,19,0,1,0,1,1,0,pca,raw,-11.359491099345654,2.5731496127651776
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,2806,4013,20,0,0,0,0,0,1,pca,raw,-10.44579148061256,-4.617696885810554
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,645,948,21,0,0,0,0,0,1,pca,raw,-14.787741606181207,1.12240648243631
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,1783,2578,22,0,0,0,0,1,0,pca,raw,12.622161973992057,2.8834706019669056
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,485,703,23,0,0,1,1,1,0,pca,raw,-16.627718976658734,-2.688981640225638
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,2829,4043,24,0,1,0,1,1,0,pca,raw,-14.290128014703125,1.091105720073243
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,1319,1913,25,0,0,0,0,1,0,pca,raw,-16.036485155571793,-1.0385226246998531
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,1592,2299,26,0,1,1,0,1,0,pca,raw,-0.36980716961382853,-11.57359590273509
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,355,515,27,0,0,1,1,1,0,pca,raw,-4.130465720671042,-6.49441831713065
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,220,324,28,0,0,0,0,1,0,pca,raw,-16.46395060885247,2.2930959262449133
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,123,177,29,0,0,0,0,0,1,pca,raw,-10.738934264048911,-4.50173046639327
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,96,137,30,0,1,1,0,1,0,pca,raw,-5.790666136812367,0.25270429386624005
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,9,14,31,0,1,0,1,1,0,pca,raw,-16.478038103371535,2.25242865700615
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,1348,1956,32,0,0,0,0,1,0,pca,raw,-4.312408792501657,2.7530144527860845
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,1123,1616,33,0,0,0,0,1,0,pca,raw,-18.680958716171045,3.801384846414761
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,2233,3203,34,0,0,0,0,0,1,pca,raw,-16.940810582962573,-4.197190592072951
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,1615,2332,35,0,0,0,0,0,1,pca,raw,-15.837890932347106,0.07557548636551514
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,1840,2656,36,0,1,1,0,0,1,pca,raw,0.9870943505817753,-1.6847176469626814
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,540,782,37,0,0,0,0,0,1,pca,raw,6.40471621488407,-14.943916229088396
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,2659,3816,38,0,1,0,1,1,0,pca,raw,-8.56134615326882,3.547986030096982
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,340,493,39,0,0,0,0,0,1,pca,raw,-11.195889415706928,-5.428733079509953
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,60,84,40,0,1,0,1,1,0,pca,raw,-9.7072791064589,-1.8635346145079676
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,3231,4602,41,0,0,0,0,1,0,pca,raw,-7.458001093963073,4.0834262630403995
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,2729,3913,42,0,0,1,1,1,0,pca,raw,-16.881850910928364,-3.649487472227344
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,1812,2619,43,0,0,1,1,1,0,pca,raw,-7.0759674361150875,-1.4120274409535094
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,3411,4864,44,0,1,1,0,1,0,pca,raw,-0.5176226685766969,-5.278548696327493
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,1668,2415,45,0,0,1,1,1,0,pca,raw,-7.958965286525096,-4.269746458895157
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,1405,2031,46,0,0,1,1,1,0,pca,raw,-19.37754051673737,-1.9599317240902505
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,1832,2645,47,0,0,0,0,1,0,pca,raw,-14.363920068329548,0.6972363565111634
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,2219,3185,48,0,1,0,1,0,1,pca,raw,-5.94160096210007,-7.6474756526333785
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,1507,2176,49,0,1,1,0,1,0,pca,raw,-16.911557557023,-3.9389132391260753
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,3352,4761,50,0,1,0,1,0,1,pca,raw,-15.020740750999053,-4.721933832021603
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,344,498,51,0,0,0,0,0,1,pca,raw,-0.1718607024327597,-8.430427110431873
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,1461,2103,52,0,0,0,0,0,1,pca,raw,-11.048286210619672,-9.520587946154858
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,3350,4756,53,0,1,0,1,1,0,pca,raw,-15.222798613119341,-1.7019965191140858
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,286,422,54,0,0,1,1,1,0,pca,raw,2.283552055919449,-4.184290652441816
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,3083,4405,55,0,0,1,1,0,1,pca,raw,-0.09013153026657811,-6.171261240906052
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,2100,3028,56,0,1,0,1,1,0,pca,raw,-20.703927028485214,-2.6787196553636083
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,762,1124,57,0,0,1,1,1,0,pca,raw,-8.056874824876251,-11.027906259509889
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,1168,1691,58,0,0,0,0,1,0,pca,raw,6.419439531681113,-13.72349975270282
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,1043,1502,59,0,0,0,0,0,1,pca,raw,6.190584796783318,-6.279462747691026
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,937,1356,60,0,1,1,0,1,0,pca,raw,18.318781681265545,-8.679629170624612
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,3164,4517,61,0,0,0,0,1,0,pca,raw,-0.1909287287972874,10.621894483351221
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,2698,3868,62,0,0,1,1,1,0,pca,raw,-11.309164845570331,-4.367577472000689
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,2529,3632,63,0,0,0,0,1,0,pca,raw,7.765878079313251,6.919895728421252
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,2222,3189,64,0,1,1,0,1,0,pca,raw,9.833059337098947,9.839854559298995
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,624,911,65,0,0,0,0,0,1,pca,raw,-12.21141398590191,-5.504517441310824
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,1464,2109,66,0,1,0,1,0,1,pca,raw,-14.443780214284237,-9.589799399797778
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,3460,4944,67,0,1,1,0,1,0,pca,raw,-20.675434623004175,-0.947174938586332
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,1827,2638,68,0,1,1,0,1,0,pca,raw,-16.60296414541616,-2.992906620243384
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,352,512,69,0,0,1,1,0,1,pca,raw,11.138721712390517,-0.2404947575548202
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,2966,4243,70,0,0,0,0,0,1,pca,raw,-4.590801999709387,-9.260794282910979
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,1097,1580,71,0,0,1,1,1,0,pca,raw,-14.280754891076564,-4.174486718261716
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,290,428,72,0,1,0,1,1,0,pca,raw,-14.412673055287208,-0.7716913001931139
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,3328,4732,73,0,0,0,0,0,1,pca,raw,1.9736777628410689,-9.627692518883523
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,2358,3384,74,0,0,0,0,0,1,pca,raw,-1.621306529691618,-6.986740219514013
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,2422,3473,75,0,0,0,0,1,0,pca,raw,-5.424870410723729,1.4075493012595053
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,1258,1824,76,0,0,0,0,1,0,pca,raw,-1.4109310874921475,-4.558429666917064
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,2523,3624,77,0,0,0,0,1,0,pca,raw,22.18120150914817,-4.717220014130406
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,780,1148,78,0,1,0,1,0,1,pca,raw,1.5283654566098668,-2.420036129947947
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,1078,1548,79,0,1,0,1,1,0,pca,raw,4.350491233918934,7.783563733907851
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,1306,1897,80,0,0,0,0,1,0,pca,raw,5.586723750212773,3.1156241885612728
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,2206,3171,81,0,0,1,1,1,0,pca,raw,0.4411936665043461,-11.182036783986753
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,1520,2197,82,0,1,1,0,1,0,pca,raw,-10.238278903074958,-2.3866481704634337
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,2873,4097,83,0,0,1,1,1,0,pca,raw,-4.545667718661343,-5.8371325458138426
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,2558,3667,84,0,0,1,1,1,0,pca,raw,-13.522113458203378,-7.166124636901675
GREATS,boundary_duplicate_fashion_mnist,0,0.3,0.3,support,100,100,2625,3763,85,0,0,1,1,0,1,pca,raw,3.44924500671192,-15.750611864691244
