method,dataset,seed,noise_rate,pretrain_fraction,step,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,hit_limit,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine
GREATS,synthetic_redundancy_hard,4,0.0,0.0,10,3000,0,14,132,146,,0.04349999999999998,,,,,0.06944720796309412,0,0,11,0.0,0.14285714285714285,0.6866887807846069
GREATS,synthetic_redundancy_hard,4,0.0,0.0,15,3000,0,19,376,395,,0.09140000000000004,,,,,0.09736600000178441,0,0,16,0.0,0.10526315789473684,0.7205098867416382
GREATS,synthetic_redundancy_hard,4,0.0,0.0,20,3000,0,24,178,202,,0.05620000000000003,,,,,0.13062316697323695,0,0,21,0.0,0.20833333333333334,0.7255457639694214
GREATS,synthetic_redundancy_hard,4,0.0,0.0,25,3000,0,29,305,334,,0.07150000000000001,,,,,0.16132929199375212,0,0,26,0.0,0.2413793103448276,0.732778012752533
GREATS,synthetic_redundancy_hard,4,0.0,0.0,30,3000,0,34,118,152,,0.04149999999999998,,,,,0.18932274996768683,0,0,31,0.0,0.20588235294117646,0.7263572812080383
GREATS,synthetic_redundancy_hard,4,0.0,0.0,35,3000,0,39,257,296,,0.06169999999999998,,,,,0.2165603750036098,0,0,36,0.0,0.20512820512820512,0.7335487008094788
GREATS,synthetic_redundancy_hard,4,0.0,0.0,40,3000,0,44,89,133,,0.028900000000000037,,,,,0.24477262498112395,0,0,41,0.0,0.18181818181818182,0.716556966304779
GREATS,synthetic_redundancy_hard,4,0.0,0.0,45,3000,0,49,232,281,,0.05559999999999998,,,,,0.2752019999898039,0,0,46,0.0,0.1836734693877551,0.7329471111297607
GREATS,synthetic_redundancy_hard,4,0.0,0.0,50,3000,0,54,70,124,,0.02639999999999998,,,,,0.30423241696553305,0,0,51,0.0,0.18518518518518517,0.713426411151886
GREATS,synthetic_redundancy_hard,4,0.0,0.0,55,3000,0,59,194,253,,0.04690000000000005,,,,,0.33328554197214544,0,0,56,0.0,0.2033898305084746,0.7239806652069092
GREATS,synthetic_redundancy_hard,4,0.0,0.0,60,3000,0,64,58,122,,0.022299999999999986,,,,,0.363376708002761,0,0,61,0.0,0.203125,0.7097567915916443
GREATS,synthetic_redundancy_hard,4,0.0,0.0,65,3000,0,69,159,228,,0.03979999999999995,,,,,0.39062291698064655,0,0,66,0.0,0.18840579710144928,0.7228811383247375
GREATS,synthetic_redundancy_hard,4,0.0,0.0,70,3000,0,74,51,125,,0.018199999999999994,,,,,0.41452533297706395,0,0,71,0.0,0.1891891891891892,0.7061278820037842
GREATS,synthetic_redundancy_hard,4,0.0,0.0,75,3000,0,79,129,208,,0.032200000000000006,,,,,0.43330737500218675,0,0,76,0.0,0.17721518987341772,0.7199971079826355
GREATS,synthetic_redundancy_hard,4,0.0,0.0,80,3000,0,84,40,124,,0.014100000000000001,,,,,0.45210408297134563,0,0,81,0.0,0.16666666666666666,0.6989357471466064
GREATS,synthetic_redundancy_hard,4,0.0,0.0,85,3000,0,89,100,189,,0.028200000000000003,,,,,0.4707028749980964,0,0,86,0.0,0.15730337078651685,0.7190696597099304
GREATS,synthetic_redundancy_hard,4,0.0,0.0,90,3000,0,94,34,128,,0.011600000000000055,,,,,0.4885362919885665,0,0,91,0.0,0.1595744680851064,0.6932299733161926
GREATS,synthetic_redundancy_hard,4,0.0,0.0,95,3000,0,99,90,189,,0.02510000000000001,,,,,0.5029742919723503,0,0,96,0.0,0.16161616161616163,0.716170608997345
GREATS,synthetic_redundancy_hard,4,0.0,0.0,100,3000,0,104,29,133,,0.010399999999999965,,,,,0.5176974170026369,0,0,101,0.0,0.17307692307692307,0.6877288818359375
GREATS,synthetic_redundancy_hard,4,0.0,0.0,105,3000,0,109,84,193,,0.022599999999999953,,,,,0.5321979579748586,0,0,106,0.0,0.2018348623853211,0.7165425419807434
GREATS,synthetic_redundancy_hard,4,0.0,0.0,110,3000,0,114,23,137,,0.009499999999999953,,,,,0.5466497499728575,0,0,111,0.0,0.21052631578947367,0.6860271692276001
GREATS,synthetic_redundancy_hard,4,0.0,0.0,115,3000,0,119,73,192,,0.01990000000000003,,,,,0.561073166958522,0,0,116,0.0,0.23529411764705882,0.717767596244812
GREATS,synthetic_redundancy_hard,4,0.0,0.0,120,3000,0,124,17,141,,0.008600000000000052,,,,,0.5756765829864889,0,0,121,0.0,0.23387096774193547,0.6855193376541138
GREATS,synthetic_redundancy_hard,4,0.0,0.0,125,3000,0,129,132,261,,0.04859999999999998,,,,,0.5905525420093909,0,0,126,0.0,0.24031007751937986,0.7944515347480774
GREATS,synthetic_redundancy_hard,4,0.0,0.0,130,3000,0,134,19,153,,0.017800000000000038,,,,,0.6105062079732306,0,0,131,0.0,0.2462686567164179,0.6660218834877014
GREATS,synthetic_redundancy_hard,4,0.0,0.0,135,3000,0,139,62,201,,0.022599999999999953,,,,,0.6307660829625092,0,0,136,0.0,0.23741007194244604,0.6840755939483643
GREATS,synthetic_redundancy_hard,4,0.0,0.0,140,3000,0,144,10,154,,0.008199999999999985,,,,,0.6506572499638423,0,0,141,0.0,0.22916666666666666,0.6412110328674316
GREATS,synthetic_redundancy_hard,4,0.0,0.0,145,3000,0,149,38,187,,0.011600000000000055,,,,,0.682037666963879,0,0,146,0.0,0.22818791946308725,0.6420044898986816
GREATS,synthetic_redundancy_hard,4,0.0,0.0,150,3000,0,154,7,161,,0.006800000000000028,,,,,0.713697291968856,0,0,151,0.0,0.22077922077922077,0.6138343811035156
GREATS,synthetic_redundancy_hard,4,0.0,0.0,155,3000,0,159,40,199,,0.014700000000000046,,,,,0.7446924169780686,0,0,156,0.0,0.22641509433962265,0.6445161700248718
GREATS,synthetic_redundancy_hard,4,0.0,0.0,160,3000,0,164,2,166,,0.008099999999999996,,,,,0.7756576669635251,0,0,161,0.0,0.22560975609756098,0.6101974844932556
GREATS,synthetic_redundancy_hard,4,0.0,0.0,165,3000,0,169,33,202,,0.011099999999999999,,,,,0.807115082978271,0,0,166,0.0,0.23076923076923078,0.6286348700523376
GREATS,synthetic_redundancy_hard,4,0.0,0.0,170,3000,0,174,1,175,,0.0044999999999999485,,,,,0.8391183749772608,0,0,171,0.0,0.22413793103448276,0.592096745967865
GREATS,synthetic_redundancy_hard,4,0.0,0.0,172,3000,0,176,0,176,,0.005499999999999949,,,,,0.8579469170072116,1,0,173,0.0,0.2215909090909091,0.5920453667640686
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,0,3000,0,4,545,549,0.20787960436427966,0.16100000000000003,,,,,0.01029983296757564,0,0,1,0.0,0.25,0.7201242446899414
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,5,3000,0,9,514,523,0.19872692442731932,0.1473,,,,,0.03144666599109769,0,0,6,0.3333333333333333,0.4444444444444444,0.6593291759490967
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,10,3000,0,14,424,438,0.16864680708386004,0.08199999999999996,,,,,0.053034290962386876,0,0,11,0.42857142857142855,0.5,0.6490502953529358
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,15,3000,0,19,536,555,0.20998881832929328,0.15959999999999996,,,,,0.07486674998654053,0,0,16,0.47368421052631576,0.5263157894736842,0.7591472268104553
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,20,3000,0,24,423,447,0.17184416647069156,0.07930000000000004,,,,,0.09702466597082093,0,0,21,0.4583333333333333,0.5,0.6937214136123657
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,25,3000,0,29,527,556,0.21034024911932647,0.15700000000000003,,,,,0.11904004099778831,0,0,26,0.5517241379310345,0.5862068965517241,0.7905527353286743
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,30,3000,0,34,445,479,0.18318789481418207,0.08779999999999999,,,,,0.1413045409717597,0,0,31,0.5882352941176471,0.6176470588235294,0.7250780463218689
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,35,3000,0,39,503,542,0.20541747816605493,0.14970000000000006,,,,,0.16275208297884092,0,0,36,0.5384615384615384,0.5641025641025641,0.7764899730682373
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,40,3000,0,44,465,509,0.1937896916642785,0.09489999999999998,,,,,0.17840783298015594,0,0,41,0.5681818181818182,0.5909090909090909,0.7021501064300537
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,45,3000,0,49,501,550,0.20823121524881572,0.15169999999999995,,,,,0.18919237499358132,0,0,46,0.5918367346938775,0.6122448979591837,0.7650759220123291
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,50,3000,0,54,493,547,0.20717629184946418,0.10899999999999999,,,,,0.1998515829909593,0,0,51,0.5740740740740741,0.5925925925925926,0.6932746171951294
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,55,3000,0,59,511,570,0.21525717672193423,0.15949999999999998,,,,,0.21070850000251085,0,0,56,0.559322033898305,0.576271186440678,0.7643200159072876
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,60,3000,0,64,516,580,0.2187657785252668,0.11680000000000001,,,,,0.22158487496199086,0,0,61,0.5625,0.578125,0.7086302638053894
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,65,3000,0,69,503,572,0.21595912729389966,0.15769999999999995,,,,,0.23248770798090845,0,0,66,0.5797101449275363,0.5942028985507246,0.7740660905838013
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,70,3000,0,74,550,624,0.23417051223805174,0.12170000000000003,,,,,0.24347416596719995,0,0,71,0.5675675675675675,0.581081081081081,0.7187561392784119
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,75,3000,0,79,505,584,0.2201684195897542,0.16000000000000003,,,,,0.254333124961704,0,0,76,0.5949367088607594,0.6075949367088608,0.7775269746780396
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,80,3000,0,84,546,630,0.23626712389523163,0.12419999999999998,,,,,0.2651013750000857,0,0,81,0.5833333333333334,0.5952380952380952,0.6994749307632446
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,85,3000,0,89,483,572,0.21595912729389966,0.15369999999999995,,,,,0.2759612909867428,0,0,86,0.550561797752809,0.5955056179775281,0.7775363922119141
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,90,3000,0,94,530,624,0.23417051223805174,0.12329999999999997,,,,,0.28693283296888694,0,0,91,0.5212765957446809,0.5957446808510638,0.737484335899353
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,95,3000,0,99,477,576,0.21736268227687106,0.15300000000000002,,,,,0.29851554095512256,0,0,96,0.494949494949495,0.5959595959595959,0.7784058451652527
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,100,3000,0,104,531,635,0.2380135838757269,0.12539999999999996,,,,,0.31006524997064844,0,0,101,0.47115384615384615,0.5865384615384616,0.7535189390182495
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,105,3000,0,109,466,575,0.2170118367066607,0.1502,,,,,0.3214397910051048,0,0,106,0.44954128440366975,0.5596330275229358,0.7820525169372559
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,110,3000,0,114,515,629,0.23591775394743308,0.12719999999999998,,,,,0.332937040948309,0,0,111,0.4298245614035088,0.5350877192982456,0.7669408321380615
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,115,3000,0,119,446,565,0.2135017917607911,0.14239999999999997,,,,,0.34467416600091383,0,0,116,0.4117647058823529,0.5126050420168067,0.7934055924415588
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,120,3000,0,124,519,643,0.2408065793570131,0.13229999999999997,,,,,0.3565102079883218,0,0,121,0.3951612903225806,0.49193548387096775,0.7710611820220947
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,125,3000,0,129,509,638,0.239061149652116,0.1724,,,,,0.3684869999997318,0,0,126,0.3798449612403101,0.4728682170542636,0.8537836670875549
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,130,3000,0,134,412,546,0.20682459004456177,0.11380000000000001,,,,,0.38557666598353535,0,0,131,0.3805970149253731,0.4701492537313433,0.6618143320083618
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,135,3000,0,139,204,343,0.13468522898619995,0.04800000000000004,,,,,0.40232866595033556,0,0,136,0.38848920863309355,0.4748201438848921,0.6976665258407593
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,140,3000,0,144,496,640,0.23975939833326265,0.13080000000000003,,,,,0.4193222079775296,0,0,141,0.3888888888888889,0.4722222222222222,0.6714150905609131
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,145,3000,0,149,483,632,0.2369657856761478,0.13949999999999996,,,,,0.4455855409614742,0,0,146,0.37583892617449666,0.4563758389261745,0.6187999248504639
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,150,3000,0,154,536,690,0.25718314957339317,0.13929999999999998,,,,,0.4740161249646917,0,0,151,0.36363636363636365,0.44155844155844154,0.6136162281036377
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,155,3000,0,159,331,490,0.1870787946972996,0.10729999999999995,,,,,0.49899987498065457,0,0,156,0.3522012578616352,0.4339622641509434,0.6825442910194397
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,160,3000,0,164,511,675,0.2519624548731372,0.13090000000000002,,,,,0.5289226659806445,0,0,161,0.34146341463414637,0.42073170731707316,0.5574408769607544
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,165,3000,0,169,370,539,0.20436182245612144,0.1169,,,,,0.5559213749947958,0,0,166,0.33727810650887574,0.41420118343195267,0.623591423034668
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,170,3000,0,174,499,673,0.25126595271285623,0.13859999999999995,,,,,0.5852162079536356,0,0,171,0.3333333333333333,0.41379310344827586,0.47753971815109253
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,175,3000,0,179,361,540,0.204713738465216,0.11580000000000001,,,,,0.6110286659677513,0,0,176,0.329608938547486,0.40782122905027934,0.6017918586730957
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,180,3000,0,184,453,637,0.23871198680717498,0.11150000000000004,,,,,0.6365086659789085,0,0,181,0.33152173913043476,0.4076086956521739,0.4314725399017334
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,185,3000,0,189,267,456,0.17503842012956738,0.07410000000000005,,,,,0.6611070829676464,0,0,186,0.328042328042328,0.4074074074074074,0.5210506916046143
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,190,3000,0,194,433,627,0.23521893582073972,0.10999999999999999,,,,,0.6893483749590814,0,0,191,0.3247422680412371,0.4020618556701031,0.5091258883476257
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,195,3000,0,199,446,645,0.24150457250652835,0.11880000000000002,,,,,0.7217518749530427,0,0,196,0.3165829145728643,0.3969849246231156,0.48881784081459045
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,200,3000,0,204,364,568,0.2145551101421006,0.11380000000000001,,,,,0.7531855409615673,0,0,201,0.31862745098039214,0.39705882352941174,0.5717463493347168
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,205,3000,0,209,452,661,0.24708488694159314,0.11860000000000004,,,,,0.7834585409727879,0,0,206,0.32057416267942584,0.39712918660287083,0.49721240997314453
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,210,3000,0,214,248,462,0.17716623313026503,0.0706,,,,,0.8145658749854192,0,0,211,0.3177570093457944,0.397196261682243,0.576749324798584
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,215,3000,0,219,439,658,0.2460390658234246,0.12549999999999994,,,,,0.8423428749665618,0,0,216,0.3105022831050228,0.4018264840182648,0.5189599990844727
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,220,3000,0,224,372,596,0.2243736449163407,0.08650000000000002,,,,,0.8682758329669014,0,0,221,0.3125,0.4017857142857143,0.5282936692237854
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,225,3000,0,229,371,600,0.22577449848176911,0.09350000000000003,,,,,0.894127249950543,0,0,226,0.3056768558951965,0.4017467248908297,0.5612001419067383
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,230,3000,0,234,319,553,0.2092858671094291,0.07820000000000005,,,,,0.9197174159926362,0,0,231,0.31196581196581197,0.405982905982906,0.5389962196350098
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,235,3000,0,239,147,386,0.15010823006741703,0.04830000000000001,,,,,0.9530410409788601,0,0,236,0.3138075313807531,0.4100418410041841,0.5610753297805786
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,240,3000,0,244,361,605,0.22752494865562767,0.09319999999999995,,,,,0.9794395409990102,0,0,241,0.3155737704918033,0.4098360655737705,0.5332019925117493
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,245,3000,0,249,137,386,0.15010823006741703,0.05249999999999999,,,,,1.0068230409524404,0,0,246,0.3132530120481928,0.40963855421686746,0.5626935958862305
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,250,3000,0,254,357,611,0.2296245924080722,0.08909999999999996,,,,,1.0326261659502052,0,0,251,0.31496062992125984,0.4094488188976378,0.5669312477111816
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,255,3000,0,259,166,425,0.16402276017470285,0.06710000000000005,,,,,1.069489874993451,0,0,256,0.3166023166023166,0.41312741312741313,0.5468983054161072
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,260,3000,0,264,310,574,0.21666096238186583,0.09219999999999995,,,,,1.102771749952808,0,0,261,0.3143939393939394,0.4090909090909091,0.5524070262908936
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,265,3000,0,269,195,464,0.17787520814454183,0.06930000000000003,,,,,1.1316966659505852,0,0,266,0.30855018587360594,0.40892193308550184,0.5531948208808899
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,270,3000,0,274,260,534,0.20260177814634517,0.07620000000000005,,,,,1.1678989579668269,0,0,271,0.3029197080291971,0.4051094890510949,0.5694539546966553
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,275,3000,0,279,182,461,0.17681169032584876,0.059699999999999975,,,,,1.1994800409884192,0,0,276,0.3046594982078853,0.4050179211469534,0.5993974804878235
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,280,3000,0,284,218,502,0.19131866691168398,0.0676,,,,,1.2289059159811586,0,0,281,0.30985915492957744,0.4084507042253521,0.6407375335693359
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,285,3000,0,289,139,428,0.16509044979466125,0.04169999999999996,,,,,1.2574815409607254,0,0,286,0.3079584775086505,0.40484429065743943,0.6324800848960876
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,290,3000,0,294,142,436,0.16793585335835814,0.036699999999999955,,,,,1.2863210829673335,0,0,291,0.3163265306122449,0.41156462585034015,0.6450291275978088
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,295,3000,0,299,224,523,0.19872692442731932,0.07609999999999995,,,,,1.3175682909786701,0,0,296,0.3177257525083612,0.411371237458194,0.6694573163986206
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,300,3000,0,304,135,439,0.16900222492404282,0.04190000000000005,,,,,1.3547528329654597,0,0,301,0.3157894736842105,0.40789473684210525,0.6321733593940735
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,305,3000,0,309,128,437,0.16829134989529848,0.04159999999999997,,,,,1.3887232079869136,0,0,306,0.313915857605178,0.4045307443365696,0.6511562466621399
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,310,3000,0,314,112,426,0.16437869728542864,0.04420000000000002,,,,,1.4246751249884255,0,0,311,0.3184713375796178,0.40764331210191085,0.6416289806365967
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,315,3000,0,319,113,432,0.16651347110746428,0.04279999999999995,,,,,1.4591426249826327,0,0,316,0.31974921630094044,0.4106583072100313,0.6302413940429688
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,320,3000,0,324,145,469,0.1796470055123791,0.058599999999999985,,,,,1.4886791659519076,0,0,321,0.3148148148148148,0.404320987654321,0.6216540336608887
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,325,3000,0,329,99,428,0.16509044979466125,0.04810000000000003,,,,,1.5181866249768063,0,0,326,0.3191489361702128,0.41033434650455924,0.6306211948394775
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,330,3000,0,334,252,586,0.22086957044666633,0.06910000000000005,,,,,1.5475576659664512,0,0,331,0.31736526946107785,0.40718562874251496,0.5738679766654968
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,335,3000,0,339,75,414,0.16010473761707544,0.028000000000000025,,,,,1.5843649579910561,0,0,336,0.3215339233038348,0.41002949852507375,0.6613890528678894
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,340,3000,0,344,64,408,0.15796550025697798,0.027200000000000002,,,,,1.6178298330050893,0,0,341,0.31976744186046513,0.4127906976744186,0.6808236837387085
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,345,3000,0,349,72,421,0.16259860317222774,0.030200000000000005,,,,,1.6521483749966137,0,0,346,0.32664756446991405,0.4183381088825215,0.6564788222312927
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,350,3000,0,354,81,435,0.16758031729841605,0.03310000000000002,,,,,1.6866430409718305,0,0,351,0.3305084745762712,0.4209039548022599,0.7052433490753174
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,355,3000,0,359,80,439,0.16900222492404282,0.031100000000000017,,,,,1.720461749995593,0,0,356,0.3286908077994429,0.4206128133704735,0.7053842544555664
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,360,3000,0,364,113,477,0.18248000246239826,0.05230000000000001,,,,,1.7561331249889918,0,0,361,0.3324175824175824,0.4258241758241758,0.7181223630905151
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,365,3000,0,369,92,461,0.17681169032584876,0.037900000000000045,,,,,1.7878829999826849,0,0,366,0.33062330623306235,0.42276422764227645,0.7103925943374634
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,370,3000,0,374,110,484,0.18495700892526656,0.04720000000000002,,,,,1.821760832972359,0,0,371,0.3342245989304813,0.42780748663101603,0.6995177865028381
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,375,3000,0,379,88,467,0.17893839586758986,0.0494,,,,,1.8555470829596743,0,0,376,0.32981530343007914,0.42480211081794195,0.7132437825202942
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,380,3000,0,384,161,545,0.20647285785526037,0.06599999999999995,,,,,1.889649999968242,0,0,381,0.3333333333333333,0.4296875,0.7100549340248108
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,385,3000,0,389,191,580,0.2187657785252668,0.09150000000000003,,,,,1.9214829999837093,0,0,386,0.33676092544987146,0.4318766066838046,0.7174403071403503
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,390,3000,0,394,140,534,0.20260177814634517,0.04579999999999995,,,,,1.9618556659552269,0,0,391,0.3350253807106599,0.43147208121827413,0.7382677793502808
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,395,3000,0,399,184,583,0.21981780178612098,0.07889999999999997,,,,,2.0061427499749698,0,0,396,0.3333333333333333,0.43107769423558895,0.7213161587715149
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,400,3000,0,404,172,576,0.21736268227687106,0.04959999999999998,,,,,2.0454112499719486,0,0,401,0.3316831683168317,0.4282178217821782,0.7332546710968018
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,405,3000,0,409,160,569,0.21490615798393264,0.05389999999999995,,,,,2.082097165985033,0,0,406,0.33007334963325186,0.4254278728606357,0.7112594246864319
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,410,3000,0,414,151,565,0.2135017917607911,0.06589999999999996,,,,,2.1151489579933695,0,0,411,0.3309178743961353,0.4251207729468599,0.7587333917617798
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,415,3000,0,419,79,498,0.18990591826150194,0.041100000000000025,,,,,2.1483375829993747,0,0,416,0.3269689737470167,0.4200477326968974,0.7348291873931885
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,420,3000,0,424,147,571,0.21560816647252068,0.05030000000000001,,,,,2.182551165984478,0,0,421,0.3231132075471698,0.41745283018867924,0.7400929927825928
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,425,3000,0,429,122,551,0.20858279598178342,0.04730000000000001,,,,,2.221154040948022,0,0,426,0.32167832167832167,0.4172494172494173,0.7581830024719238
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,430,3000,0,434,142,576,0.21736268227687106,0.051100000000000034,,,,,2.260924874979537,0,0,431,0.31797235023041476,0.4147465437788018,0.7566157579421997
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,435,3000,0,439,147,586,0.22086957044666633,0.07099999999999995,,,,,2.297160582966171,0,0,436,0.31662870159453305,0.4145785876993166,0.7888839840888977
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,440,3000,0,444,151,595,0.224023362621665,0.07499999999999996,,,,,2.3348543329630047,0,0,441,0.31756756756756754,0.4144144144144144,0.7803433537483215
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,445,3000,0,449,121,570,0.21525717672193423,0.04910000000000003,,,,,2.369433624960948,0,0,446,0.3207126948775056,0.41648106904231624,0.7956343293190002
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,450,3000,0,454,61,515,0.1959064273396507,0.036900000000000044,,,,,2.4108755409833975,0,0,451,0.32819383259911894,0.42290748898678415,0.7558874487876892
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,455,3000,0,459,147,606,0.22787495696684346,0.05930000000000002,,,,,2.449097000004258,0,0,456,0.3333333333333333,0.42701525054466233,0.7615663409233093
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,460,3000,0,464,168,632,0.2369657856761478,0.06289999999999996,,,,,2.484702499990817,0,0,461,0.33405172413793105,0.4267241379310345,0.7572915554046631
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,465,3000,0,469,23,492,0.18778578046476468,0.03159999999999996,,,,,2.522879665950313,0,0,466,0.3304904051172708,0.42217484008528783,0.7539428472518921
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,470,3000,0,474,162,636,0.23836279823444784,0.06920000000000004,,,,,2.5614540409878828,0,0,471,0.3270042194092827,0.4219409282700422,0.7631600499153137
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,475,3000,0,479,179,658,0.2460390658234246,0.06000000000000005,,,,,2.5996198329958133,0,0,476,0.3235908141962422,0.4196242171189979,0.7511797547340393
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,480,3000,0,484,132,616,0.23137355543440208,0.06369999999999998,,,,,2.6467762499814853,0,0,481,0.3243801652892562,0.4214876033057851,0.7435006499290466
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,485,3000,0,489,141,630,0.23626712389523163,0.07479999999999998,,,,,2.6940164580009878,0,0,486,0.3231083844580777,0.41922290388548056,0.7661693692207336
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,490,3000,0,494,55,549,0.20787960436427966,0.04300000000000004,,,,,2.727793540980201,0,0,491,0.31983805668016196,0.41700404858299595,0.7717406749725342
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,495,3000,0,499,96,595,0.224023362621665,0.049799999999999955,,,,,2.762029832985718,0,0,496,0.3166332665330661,0.41282565130260523,0.7684298157691956
MaxLoss,synthetic_redundancy_hard,4,0.4,0.0,500,3000,0,504,119,623,0.2338209851877764,0.0615,,,,,2.7957725829910487,0,0,501,0.3134920634920635,0.4126984126984127,0.738756537437439
